0x5ba2e20e: aabbMax
0x1a2f41d1: ThunderRodLv2ThunderChild
0x17d4ad1e: ThunderStorm
0x32e82290: TimeControlTag
0xd00e1297: Tingle
0x3f5f47ba: TinyInsect
0x3cdb5974: TipsSystemActor
0xf033d3d7: Topaz
0x32381473: Torch
0x98417b74: travelerAppearGameDataName
0xf52470b7: travelerDeleteGameDataName
0x797f68f4: travelerRideHorseName
0xea1a1ef2: travelerRoutePoint0Name
0x08afb27b: travelerRoutePoint10Name
0x35cf9bcb: travelerRoutePoint11Name
0x726fe11b: travelerRoutePoint12Name
0x4f0fc8ab: travelerRoutePoint13Name
0xfd2f14bb: travelerRoutePoint14Name
0xc04f3d0b: travelerRoutePoint15Name
0x87ef47db: travelerRoutePoint16Name
0xba8f6e6b: travelerRoutePoint17Name
0x38dff9ba: travelerRoutePoint18Name
0x05bfd00a: travelerRoutePoint19Name
0xd77a3742: travelerRoutePoint1Name
0x8e3bc0d5: travelerRoutePoint20Name
0xb35be965: travelerRoutePoint21Name
0xf4fb93b5: travelerRoutePoint22Name
0xc99bba05: travelerRoutePoint23Name
0x7bbb6615: travelerRoutePoint24Name
0x46db4fa5: travelerRoutePoint25Name
0x017b3575: travelerRoutePoint26Name
0x3c1b1cc5: travelerRoutePoint27Name
0x90da4d92: travelerRoutePoint2Name
0xadba6422: travelerRoutePoint3Name
0x1f9ab832: travelerRoutePoint4Name
0x22fa9182: travelerRoutePoint5Name
0x655aeb52: travelerRoutePoint6Name
0x583ac2e2: travelerRoutePoint7Name
0xda6a5533: travelerRoutePoint8Name
0xe70a7c83: travelerRoutePoint9Name
0xa5b07b12: travelerRouteType
0x941207ed: TravelersGuardianDeity_A_01
0x78d90a9d: traverseDist
0x360caddc: TreasureLocaterKibako
0x31bdc5b8: TreasureSpot_00
0x386aceda: Tree_Bush
0x4a718e20: Tree_Bush_BigLeaf
0x460cc926: Tree_Bush_Cactus
0xddc45b33: Tree_Bush_LittleBranch
0xa5dfe337: Tree_Bush_Small
0x14afd0e8: Tree_Bush_Vine
0x7279739e: Tree_Bush_WithBushShake
0xbbee8aa6: Tree_Bush_Zora
0x4e2856ea: Tree_L_Trunk
0x816687ad: Tree_L_Trunk_WithLeaf
0xe85f5d5e: Tree_M_Trunk
0x2f0e163c: Tree_M_Trunk_WithLeaf
0x4d05eb55: TriggerTag
0x8c2c428a: Trout
0x35d6764b: Trout_Boneless
0xb27c4584: Trout_Color
0x7b413e76: Trout_Glow
0x5c1dc69e: Trout_Glow_Boneless
0xb9a3a243: Trunk
0x6a3fc475: Trunk_NoneLeaf
0x537c1d29: Twig
0x9548e627: TwnObj_AncientCandlePoleRoof_A_01
0x7e916b32: TwnObj_AncientCandlePoleRoofOff_A_01
0xf8f9ce9d: TwnObj_AncientCivilLabo_A_01
0xa6d3d985: TwnObj_AncientCivilLabo_A_01_Far
0xea4c6173: TwnObj_AncientCivilLabo_B_01
0x285cde66: TwnObj_AncientCivilLabo_B_01_Far
0x470f7638: TwnObj_AncientCivilLaboDoor_A_01
0x55bad9d6: TwnObj_AncientCivilLaboDoor_B_01
0x9b426657: TwnObj_AncientCivilLaboIndoor_A_01
0x8c98c2c1: TwnObj_AncientCivilLaboParts_A_01
0x059c7f38: TwnObj_AncientCivilLaboParts_A_01_Far
0x11340fae: TwnObj_AncientCivilLaboSet_B_01
0x883d5e14: TwnObj_AncientCivilLaboSet_B_02
0xff3a6e82: TwnObj_AncientCivilLaboSet_B_03
0x5d33752f: TwnObj_AncientCivilLaboWindMill
0x80f95fb0: TwnObj_AncientCivilLaboWindMill_A_01
0x6ed0fc6f: TwnObj_AncientCivilLavo_A
0xf0799fcd: TwnObj_AncientCivilLavo_A_Far
0xf7d9add5: TwnObj_AncientCivilLavo_B
0xb7d9e51d: TwnObj_AncientCivilLavo_B_Far
0x5d40e4a9: TwnObj_AncientOven_A
0x8c5e979c: TwnObj_AncientOven_A_01
0x1f3d2640: TwnObj_AncientReactor_A
0xfd15c4bc: TwnObj_AncientReactor_A_01
0x316bdc67: TwnObj_AncientReactor_A_01_Far
0x44e45c48: TwnObj_AncientReactor_A_Far
0xac0cd13e: TwnObj_AncientReactorCore_A_01
0x8cd0d649: TwnObj_AncientReactorCoreOff_A_01
0xf53a8476: TwnObj_AncientReactorFurnace
0xee914e11: TwnObj_AncientReactorFurnace_A
0xe22f8ea6: TwnObj_AncientReactorFurnace_A_01
0xf09a2148: TwnObj_AncientReactorFurnace_B_01
0x2f4de74d: TwnObj_ArtifactObservationPost_A
0x7729c0ec: TwnObj_ArtifactObservationPost_A_01
0x83f168d8: TwnObj_ArtifactObservationPost_A_01_Far
0x2f0531b8: TwnObj_ArtifactObservationPost_A_Far
0xfd256edc: TwnObj_ArtifactObservationPostBed_A_01
0x622dc765: TwnObj_ArtifactObservationPostDoor_A_01
0xb06227a3: TwnObj_ArtifactObservationPostWindmill
0x13450c2c: TwnObj_ArtifactObservationPostWindmill_A_01
0x5f7fc2d2: TwnObj_BowBase_A_01
0xc6769368: TwnObj_BowBase_A_02
0xb171a3fe: TwnObj_BowBase_A_03
0xa31cc880: TwnObj_BraveHorsePark_A
0xe02e9c7c: TwnObj_BraveHorsePark_A_01
0x7a3dce88: TwnObj_BraveHorsePark_A_01_Far
0xdf9da5a0: TwnObj_BraveHorsePark_A_Far
0xd31850a1: TwnObj_BridgeWoodSmall_A_01
0x7550dafb: TwnObj_BrownStoneRuin_A
0x4f7d82cb: TwnObj_BrownStoneRuin_A_Far
0x6d683f45: TwnObj_BrownStoneRuinArch_A_01
0x190a8d84: TwnObj_BrownStoneRuinArch_A_01_Far
0xf4616eff: TwnObj_BrownStoneRuinArch_A_02
0x5eaaf754: TwnObj_BrownStoneRuinArch_A_02_Far
0xf494f5c3: TwnObj_BrownStoneRuinPillar_A_01
0x7cdaf2a4: TwnObj_BrownStoneRuinPillar_A_01_Far
0x1898f589: TwnObj_BrownStoneRuinSet_A_01
0x8d7aaba2: TwnObj_BrownStoneRuinSet_A_01_Far
0x2d5f0089: TwnObj_BrownStoneRuinWall_A_01
0xec7d9f33: TwnObj_BrownStoneRuinWall_A_01_Far
0xb4565133: TwnObj_BrownStoneRuinWall_A_02
0xabdde5e3: TwnObj_BrownStoneRuinWall_A_02_Far
0xc35161a5: TwnObj_BrownStoneRuinWall_A_03
0x96bdcc53: TwnObj_BrownStoneRuinWall_A_03_Far
0x5d35f406: TwnObj_BrownStoneRuinWall_A_04
0x249d1043: TwnObj_BrownStoneRuinWall_A_04_Far
0x2a32c490: TwnObj_BrownStoneRuinWall_A_05
0x19fd39f3: TwnObj_BrownStoneRuinWall_A_05_Far
0x33522f77: TwnObj_City_Gerudo_A
0xf674bc54: TwnObj_City_Gerudo_A_Far
0x1d1101a7: TwnObj_City_Gerudo_SecretClubDoor_A_01
0x6d4a6f34: TwnObj_City_GerudoBaggage_A
0x41371491: TwnObj_City_GerudoBaggage_A_01
0xd83e452b: TwnObj_City_GerudoBaggage_A_02
0xaf3975bd: TwnObj_City_GerudoBaggage_A_03
0x465ad088: TwnObj_City_GerudoBaggage_A_05
0x7999daaf: TwnObj_City_GerudoBarCurtain_A_01
0x0d8bfefe: TwnObj_City_GerudoBarInside_A_01
0x285df32f: TwnObj_City_GerudoBarInsideSet_A_01
0x3b18ddcc: TwnObj_City_GerudoClassChair_A_01
0x450199b3: TwnObj_City_GerudoClothShopInside_A_01
0x77ce7aaa: TwnObj_City_GerudoClothShopInsideSet_A_01
0xc7d3be1c: TwnObj_City_GerudoFurniture_A
0xacddc813: TwnObj_City_GerudoGround_A_01
0x32361074: TwnObj_City_GerudoGround_A_01_Far
0xc35e5532: TwnObj_City_GerudoHouse_A_01
0x12d044cd: TwnObj_City_GerudoHouse_A_01_Far
0x5a570488: TwnObj_City_GerudoHouse_A_02
0x55703e1d: TwnObj_City_GerudoHouse_A_02_Far
0x6cd1b05b: TwnObj_City_GerudoInnInside_A_01
0x12aab6a4: TwnObj_City_GerudoInnInsideSet_A_01
0xcdf59b99: TwnObj_City_GerudoInside_A_01
0x54fcca23: TwnObj_City_GerudoInside_A_02
0x23fbfab5: TwnObj_City_GerudoInside_A_03
0xbd9f6f16: TwnObj_City_GerudoInside_A_04
0xcaf2ed93: TwnObj_City_GerudoInsideSet_A_01
0x53fbbc29: TwnObj_City_GerudoInsideSet_A_02
0x24fc8cbf: TwnObj_City_GerudoInsideSet_A_03
0xba98191c: TwnObj_City_GerudoInsideSet_A_04
0xf4e91d19: TwnObj_City_GerudoJewelryShopInside_A_01
0x521f95a8: TwnObj_City_GerudoJewelryShopInsideSet_A_01
0xfbb6b05f: TwnObj_City_GerudoLag_A_01
0xca10b822: TwnObj_City_GerudoLag_A_01_Far
0xebcc5b84: TwnObj_City_GerudoMainGate_A_01
0x569538e3: TwnObj_City_GerudoMainGate_A_01_Far
0x72c50a3e: TwnObj_City_GerudoMainGate_A_02
0x11354233: TwnObj_City_GerudoMainGate_A_02_Far
0x544873f2: TwnObj_City_GerudoMayerAudienceRoom_A_01
0xa470c04f: TwnObj_City_GerudoMayerBed_A_01
0x640a9f48: TwnObj_City_GerudoMayerBedRoom_A_01
0x0fd798b4: TwnObj_City_GerudoMayerBedRoomSet_A_01
0x14330fc5: TwnObj_City_GerudoMayerHouse_A_01
0xa0ae9328: TwnObj_City_GerudoMayerHouse_A_01_Far
0x6c28b720: TwnObj_City_GerudoMayerHouseRoom_A_01
0xf521e69a: TwnObj_City_GerudoMayerHouseRoom_A_02
0xc12eed6a: TwnObj_City_GerudoMayerHouseRoomSet_A_01
0x5827bcd0: TwnObj_City_GerudoMayerHouseRoomSet_A_02
0x5717928f: TwnObj_City_GerudoMelonTrash_A_02
0x6077f723: TwnObj_City_GerudoOutsideRock_A_01
0x2b109080: TwnObj_City_GerudoOutsideRock_A_01_Far
0x943b108c: TwnObj_City_GerudoPot_A
0x25ff50c7: TwnObj_City_GerudoPot_A_LL_Act_02
0xeb1d0f3d: TwnObj_City_GerudoPot_A_M_Act_01
0x822c2c24: TwnObj_City_GerudoPot_A_S_Act_01
0x173a1bdc: TwnObj_City_GerudoRentalCounter_A_01
0x8e334a66: TwnObj_City_GerudoRentalCounter_A_02
0x149aa1ad: TwnObj_City_GerudoRiver_A_01
0x33e30a7d: TwnObj_City_GerudoSighboard_A_01
0xce58b217: TwnObj_City_GerudoStreetStand_A_01
0x5751e3ad: TwnObj_City_GerudoStreetStand_A_02
0x7b5fa356: TwnObj_City_GerudoStreetStandMark_A_01
0xe256f2ec: TwnObj_City_GerudoStreetStandMark_A_02
0x9551c27a: TwnObj_City_GerudoStreetStandMark_A_03
0x0b3557d9: TwnObj_City_GerudoStreetStandMark_A_04
0x7c32674f: TwnObj_City_GerudoStreetStandMark_A_05
0x26d4ffc4: TwnObj_City_GerudoTent_A_01
0x8d3284d4: TwnObj_City_GerudoThunderHelmet_A
0x0b8117f8: TwnObj_City_GerudoThunderHelmet_A_01
0xd2c080cf: TwnObj_City_GerudoThunderHelmetBase_A_01
0x6d6ae3a0: TwnObj_City_GerudoTorchStand_A_01
0x1210f4ee: TwnObj_City_GerudoWaterFall_A_01
0x8b19a554: TwnObj_City_GerudoWaterFall_A_02
0xfc1e95c2: TwnObj_City_GerudoWaterFall_A_03
0x627a0061: TwnObj_City_GerudoWaterFall_A_04
0xe8b9f8d1: TwnObj_City_Goron_A
0xba39f843: TwnObj_City_Goron_A_Far
0x60ef831a: TwnObj_City_GoronArtifact_B
0xe8d5b982: TwnObj_City_GoronBed_A_01
0xfa60166c: TwnObj_City_GoronBed_B_01
0x531eead5: TwnObj_City_GoronBottle_A_01
0xca17bb6f: TwnObj_City_GoronBottle_A_02
0x2a048bc2: TwnObj_City_GoronBox_B_01
0xa27d207a: TwnObj_City_GoronBridge_A_01
0x3b7471c0: TwnObj_City_GoronBridge_A_02
0x4c734156: TwnObj_City_GoronBridge_A_03
0xd217d4f5: TwnObj_City_GoronBridge_A_04
0xfab37bb7: TwnObj_City_GoronChair_A_01
0x63ba2a0d: TwnObj_City_GoronChair_A_02
0x760b6568: TwnObj_City_GoronChess_A_01
0xdbe6655f: TwnObj_City_GoronCup_A_01
0x359d31c1: TwnObj_City_GoronFarmacy_A_01
0xc29f7799: TwnObj_City_GoronFlowerBase_A_01
0x5b962623: TwnObj_City_GoronFlowerBase_A_02
0x25eb247e: TwnObj_City_GoronFurniture_A
0x53e27c8d: TwnObj_City_GoronGuidePost_A_02
0x24e54c1b: TwnObj_City_GoronGuidePost_A_03
0x8f6d7c1c: TwnObj_City_GoronHelmet_A_01
0xac15db59: TwnObj_City_GoronHotel_A_01
0x868fa0d0: TwnObj_City_GoronHotelLight_A_01
0x43be23fb: TwnObj_City_GoronHouse_A_01
0xdab77241: TwnObj_City_GoronHouse_A_02
0xbc6df6b4: TwnObj_City_GoronHouseholdShinto_A_01
0x2b34f38b: TwnObj_City_GoronHousePartsA_01
0x20a9940a: TwnObj_City_GoronIronWall_A_01
0x1f775d8e: TwnObj_City_GoronKaraoke_A_01
0xb9edcb4e: TwnObj_City_Goronkettle_A_01
0x338b84ed: TwnObj_City_GoronLight_A_02
0x448cb47b: TwnObj_City_GoronLight_A_03
0xdae821d8: TwnObj_City_GoronLight_A_04
0xadef114e: TwnObj_City_GoronLight_A_05
0xb8377ab9: TwnObj_City_GoronLight_B_01
0x84f3e083: TwnObj_City_GoronLightStone_A_01
0xc634daa5: TwnObj_City_GoronMayorHouse_A_01
0xc6c00110: TwnObj_City_GoronPickaxe_A_01
0xb06f59ad: TwnObj_City_GoronPot_A
0x03e2ca9f: TwnObj_City_GoronPot_A_M_Act_01
0xd248499d: TwnObj_City_GoronRock_A_01
0x64cc82af: TwnObj_City_GoronRock_A_01_Far
0x4b411827: TwnObj_City_GoronRock_A_02
0x236cf87f: TwnObj_City_GoronRock_A_02_Far
0x3c4628b1: TwnObj_City_GoronRock_A_03
0x1e0cd1cf: TwnObj_City_GoronRock_A_03_Far
0xa222bd12: TwnObj_City_GoronRock_A_04
0xac2c0ddf: TwnObj_City_GoronRock_A_04_Far
0xd5258d84: TwnObj_City_GoronRock_A_05
0x211caa72: TwnObj_City_GoronSignboard_B_01
0x4b16a1f6: TwnObj_City_GoronSmithWorkbench_A_01
0x9b64990f: TwnObj_City_GoronStatue_A
0xf73955e2: TwnObj_City_GoronStatue_A_01
0x3f8cf481: TwnObj_City_GoronStatue_A_01_Far
0xc83d0c2a: TwnObj_City_GoronStatue_A_Far
0xe58cfa0c: TwnObj_City_GoronStatue_B_01
0xb103f362: TwnObj_City_GoronStatue_B_01_Far
0x5d309d69: TwnObj_City_GoronStatue_C_01
0x7da9f3fc: TwnObj_City_GoronStatue_C_01_Far
0x51064d1a: TwnObj_City_GoronTable_A_01
0xc80f1ca0: TwnObj_City_GoronTable_A_02
0xd67e73e8: TwnObj_City_GoronTailor_A_01
0xb9ca87e7: TwnObj_City_GoronTile_B_01
0x20c3d65d: TwnObj_City_GoronTile_B_02
0x57c4e6cb: TwnObj_City_GoronTile_B_03
0x4939cf25: TwnObj_City_GoronToy_A_01
0xd0309e9f: TwnObj_City_GoronToy_A_02
0x56a7ce5a: TwnObj_City_GoronToyDarts_A_01
0x0a9c3ba9: TwnObj_CommissionPlace_A
0x059bd0e4: TwnObj_CommissionPlace_A_01
0x329b3f6d: TwnObj_CommissionPlace_A_01_Far
0x21ac0b9a: TwnObj_CommissionPlace_A_Far
0x8ef4a741: TwnObj_CommissionPlace_Bf_A
0x3cf77d04: TwnObj_CommissionPlace_Bf_A_01
0xd4eef67d: TwnObj_DemonStatue_A_01
0x1d827ff8: TwnObj_DesertIceRoom_A
0x06ff2316: TwnObj_DesertIceRoom_A_01
0x5f954f65: TwnObj_DesertIceRoomBed_A_01
0xf1d4e757: TwnObj_DLC_HyruleCastleWallParts_A_03
0x73b4be26: TwnObj_DLC_HyruleCastleWallPartsEndBreak_A_01
0xeabdef9c: TwnObj_DLC_HyruleCastleWallPartsEndBreak_A_02
0x24c94ba4: TwnObj_DLC_HyruleCastleWallWatchTower_D_01
0x4db1246f: TwnObj_FairySpring_A
0x183c68ba: TwnObj_FairySpring_A_01
0x5044aea3: TwnObj_FairySpring_A_01_Far
0xad62d0d1: TwnObj_FairySpring_A_Far
0xd4b875d5: TwnObj_FairySpring_B
0x0a89c754: TwnObj_FairySpring_B_01
0xdecba940: TwnObj_FairySpring_B_01_Far
0xeac2aa01: TwnObj_FairySpring_B_Far
0xa3bf4543: TwnObj_FairySpring_C
0xb235a031: TwnObj_FairySpring_C_01
0x1261a9de: TwnObj_FairySpring_C_01_Far
0xd7a283b1: TwnObj_FairySpring_C_Far
0x3ddbd0e0: TwnObj_FairySpring_D
0x2fe29888: TwnObj_FairySpring_D_01
0x18a4a0c7: TwnObj_FairySpring_D_01_Far
0x65825fa1: TwnObj_FairySpring_D_Far
0x4adce076: TwnObj_FairySpring_E
0x975effed: TwnObj_FairySpring_E_01
0xd40ea059: TwnObj_FairySpring_E_01_Far
0x58e27611: TwnObj_FairySpring_E_Far
0x781bbc6d: TwnObj_FairySpringClose_A
0x9423f605: TwnObj_FairySpringClose_A_01
0x2c099915: TwnObj_FenceWood_A
0xd58b6e16: TwnObj_FenceWood_A_01
0xe28ac8ff: TwnObj_FirstHighlandRuin_A
0xa6ef8521: TwnObj_FirstHighlandRuin_A_01
0x1df383a2: TwnObj_FirstHighlandRuin_A_01_Far
0x3fe6d49b: TwnObj_FirstHighlandRuin_A_02
0x5a53f972: TwnObj_FirstHighlandRuin_A_02_Far
0x48e1e40d: TwnObj_FirstHighlandRuin_A_03
0x6733d0c2: TwnObj_FirstHighlandRuin_A_03_Far
0xd68571ae: TwnObj_FirstHighlandRuin_A_04
0xd5130cd2: TwnObj_FirstHighlandRuin_A_04_Far
0xca0149f0: TwnObj_FirstHighlandRuin_A_Far
0xbfc2fb0f: TwnObj_FlightTraningTarget_A_01
0xbe6768f1: TwnObj_GanonCocoon_A
0xdccd8a5b: TwnObj_GanonCocoon_A_01
0x363a98f6: TwnObj_GanonCocoonBreak_A_01
0x16262063: TwnObj_GanonCocoonTop_A_01
0xe3e9bdac: TwnObj_GanonGrudgeSolid_A
0xc5f446c7: TwnObj_GanonGrudgeSolid_Base
0x57bb0436: TwnObj_GanonGrudgeSolid_Base_A_01
0x6c6414ec: TwnObj_GanonGrudgeSolid_Base_L_A_01
0x9ac8e1d6: TwnObj_GanonGrudgeSolid_Base_LL_A_01
0x5c329491: TwnObj_GanonGrudgeSolid_Base_LLL_A_01
0xeb5ecbb8: TwnObj_GanonGrudgeSolid_Eyeball
0xece2cc54: TwnObj_GanonGrudgeSolid_Eyeball_A_01
0x3df1b2be: TwnObj_GanonGrudgeSolid_Generator_A_01
0x3cb82b0e: TwnObj_GanonGrudgeSolid_Ribs_A_01
0xd02afe4d: TwnObj_GanonGrudgeSolid_Ribs_L_A_01
0x3ba53c42: TwnObj_GanonGrudgeSolid_Ribs_LL_A_01
0xabf1ae11: TwnObj_GanonGrudgeSolid_Ribs_LLL_A_01
0x12c5bba8: TwnObj_GanonGrudgeSolid_Spike_A_01
0x3581937c: TwnObj_GanonGrudgeSolid_Sticky_A_01
0x27343c92: TwnObj_GanonGrudgeSolid_Sticky_B_01
0x74f6d749: TwnObj_GanonGrudgeSolidMerge_A
0x474b2a74: TwnObj_GateKeeperBed_A_01
0x5b2f6dd9: TwnObj_GateKeeperHouse_Door_A_01
0x83ac5734: TwnObj_Gerudo_HotelBed_A_01
0x3400c367: TwnObj_Gerudo_Light_A_01
0xad0992dd: TwnObj_Gerudo_Light_A_02
0xda0ea24b: TwnObj_Gerudo_Light_A_03
0x446a37e8: TwnObj_Gerudo_Light_A_04
0x4c2eb237: TwnObj_Gerudo_MayerChair_A_01
0xa088a617: TwnObj_GerudoAudienceRoomPedestal_A_01
0x0bfdb3b4: TwnObj_GerudoAudienceRoomVase_A_01
0x8cfd1b1a: TwnObj_GerudoDollBlue_A_01
0x7a02e841: TwnObj_GerudoDollGreen_A_01
0x5efd8545: TwnObj_GerudoTown_RougeDiary_A_01
0x7f437eff: TwnObj_GoddesStatue_A_01
0xe64a2f45: TwnObj_GoddesStatue_A_02
0x914d1fd3: TwnObj_GoddesStatue_A_03
0x115f7f28: TwnObj_GoddesStatue_A_10
0xdc907e2c: TwnObj_GoronLightStone_A_01
0x20552deb: TwnObj_GoronStorage_A
0x88a546a3: TwnObj_GoronStorage_A_01
0x60c9f836: TwnObj_HatenoGateKeeperHouse_A
0x08020eb5: TwnObj_HatenoGateKeeperHouse_A_01
0x6122b46d: TwnObj_HatenoGateKeeperHouse_Inside_A_01
0x6686c476: TwnObj_HeburaLodge_A
0xed08a68d: TwnObj_HeburaLodge_A_01
0xe10fd656: TwnObj_HeburaLodge_Door_A_01
0xcbfe132e: TwnObj_HeburaLodgeBed_A_01
0x1cdff011: TwnObj_Hermitage_A
0x090d61f5: TwnObj_Hermitage_A_01
0x300ffa07: TwnObj_Hermitage_A_01_Far
0x4b10bdd9: TwnObj_Hermitage_A_Far
0x9a99d7d9: TwnObj_HorseMonument_A_01
0xc36793ea: TwnObj_HunterHouse_A
0x3bf6fec1: TwnObj_HunterHouse_A_01
0x9a196f1b: TwnObj_HunterHouseBed_A_01
0x134fac7f: TwnObj_HunterHouseLamp_A_01
0x8a46fdc5: TwnObj_HunterHouseLamp_A_02
0x1cce785f: TwnObj_HyruleCastle_A
0xeae3f38e: TwnObj_HyruleCastle_A_01
0x8b58dca4: TwnObj_HyruleCastle_A_01_Far
0x8c24fbff: TwnObj_HyruleCastle_A_Far
0x427483f5: TwnObj_HyruleCastle_Arbor_A_02
0x71aeb72e: TwnObj_HyruleCastle_CitadelBase_A_01
0x93aa9b39: TwnObj_HyruleCastle_CitadelBase_A_01_Far
0x631b18c0: TwnObj_HyruleCastle_CitadelBase_B_01
0x1d259cda: TwnObj_HyruleCastle_CitadelBase_B_01_Far
0xb8f4a9e7: TwnObj_HyruleCastle_GanonGrudge_A_01
0x2cbb7b05: TwnObj_HyruleCastle_GanonGrudge_A_01_Far
0x1a7cfb51: TwnObj_HyruleCastle_GateBridge_A_01
0x7bfbd935: TwnObj_HyruleCastle_GateBridgeDoorL_A_01
0x4227bade: TwnObj_HyruleCastle_GateBridgeDoorR_A_01
0xd5feb1c3: TwnObj_HyruleCastle_Past_A
0x220bee78: TwnObj_HyruleCastle_Past_A_01
0x0cb1d557: TwnObj_HyruleCastle_Past_Arbor_A_01
0x985699c3: TwnObj_HyruleCastle_Past_CitadelBase_A_01
0x8ae3362d: TwnObj_HyruleCastle_Past_CitadelBase_B_01
0x81f72357: TwnObj_HyruleCastle_Past_GateBridge_A_01
0x821a5b3c: TwnObj_HyruleCastle_Past_SecondCitadel_A_01
0x989d7370: TwnObj_HyruleCastle_Past_ThirdCitadel_A_01
0xb51c32aa: TwnObj_HyruleCastle_SecondCitadel_A_01
0x5c95a9ad: TwnObj_HyruleCastle_SecondCitadel_A_01_Far
0x46cf159b: TwnObj_HyruleCastle_ThirdCitadel_A_01
0xa7a15376: TwnObj_HyruleCastle_ThirdCitadel_A_01_Far
0x21848b60: TwnObj_HyruleCastleAncientPole_A
0x6c4c4bee: TwnObj_HyruleCastleAncientPole_A_01
0x5677023c: TwnObj_HyruleCastleAncientPole_A_01_Far
0xf5451a54: TwnObj_HyruleCastleAncientPole_A_02
0x11d778ec: TwnObj_HyruleCastleAncientPole_A_02_Far
0xb88ddada: TwnObj_HyruleCastleAncientPole_B
0x7ef9e400: TwnObj_HyruleCastleAncientPole_B_01
0xd8f805df: TwnObj_HyruleCastleAncientPole_B_01_Far
0xe7f0b5ba: TwnObj_HyruleCastleAncientPole_B_02
0x9f587f0f: TwnObj_HyruleCastleAncientPole_B_02_Far
0x86b04fcf: TwnObj_HyruleCastleAncientPole_B_Far
0xd253b984: TwnObj_HyruleCastleAncientPole_Demo101_4
0xdc02dad0: TwnObj_HyruleCastleAncientPole_Past_A_01
0x3d4759c0: TwnObj_HyruleCastleBook_A_01
0xa44e087a: TwnObj_HyruleCastleBook_A_02
0xd34938ec: TwnObj_HyruleCastleBook_A_03
0x4d2dad4f: TwnObj_HyruleCastleBook_A_04
0xf81dcbd7: TwnObj_HyruleCastleBridge_A_01
0xe539bd85: TwnObj_HyruleCastleBridge_Past_A_01
0x508ce79e: TwnObj_HyruleCastleGround_A
0x09bfad6d: TwnObj_HyruleCastleGround_A_Far
0x3a4626ea: TwnObj_HyruleCastleGround_Area_05_A_01
0xe1fdd153: TwnObj_HyruleCastleGround_Area_05_A_01_Far
0xbcd25444: TwnObj_HyruleCastleGround_Area_06_A_01
0x0aca6a50: TwnObj_HyruleCastleGround_Area_06_A_01_Far
0x778e87e1: TwnObj_HyruleCastleGround_Area_07_A_01
0xe508016e: TwnObj_HyruleCastleGround_Area_07_A_01_Far
0x86d83534: TwnObj_HyruleCastleGround_Area_08_A_01
0x14035ae3: TwnObj_HyruleCastleGround_Area_08_A_01_Far
0x9f9caec5: TwnObj_HyruleCastleGround_BuildPartsStep_A_02
0x192d9d88: TwnObj_HyruleCastleGround_Cliff_A_01
0x9db73c34: TwnObj_HyruleCastleGround_Cliff_A_01_Far
0x8024cc32: TwnObj_HyruleCastleGround_Cliff_A_02
0xda1746e4: TwnObj_HyruleCastleGround_Cliff_A_02_Far
0xf723fca4: TwnObj_HyruleCastleGround_Cliff_A_03
0xe7776f54: TwnObj_HyruleCastleGround_Cliff_A_03_Far
0x83120087: TwnObj_HyruleCastleGround_Culling_A_01
0x781b57a7: TwnObj_HyruleCastleGround_Culling_A_01_Far
0x1a1b513d: TwnObj_HyruleCastleGround_Culling_A_02
0x3fbb2d77: TwnObj_HyruleCastleGround_Culling_A_02_Far
0x6d1c61ab: TwnObj_HyruleCastleGround_Culling_A_03
0x02db04c7: TwnObj_HyruleCastleGround_Culling_A_03_Far
0xf378f408: TwnObj_HyruleCastleGround_Culling_A_04
0xb0fbd8d7: TwnObj_HyruleCastleGround_Culling_A_04_Far
0x847fc49e: TwnObj_HyruleCastleGround_Culling_A_05
0x8d9bf167: TwnObj_HyruleCastleGround_Culling_A_05_Far
0x1d769524: TwnObj_HyruleCastleGround_Culling_A_06
0xca3b8bb7: TwnObj_HyruleCastleGround_Culling_A_06_Far
0x6a71a5b2: TwnObj_HyruleCastleGround_Culling_A_07
0xf75ba207: TwnObj_HyruleCastleGround_Culling_A_07_Far
0xfaceb823: TwnObj_HyruleCastleGround_Culling_A_08
0x750b35d6: TwnObj_HyruleCastleGround_Culling_A_08_Far
0x8dc988b5: TwnObj_HyruleCastleGround_Culling_A_09
0x486b1c66: TwnObj_HyruleCastleGround_Culling_A_09_Far
0xed0e0150: TwnObj_HyruleCastleGround_Culling_A_10
0x8e27adb2: TwnObj_HyruleCastleGround_Culling_A_10_Far
0x9a0931c6: TwnObj_HyruleCastleGround_Culling_A_11
0xb3478402: TwnObj_HyruleCastleGround_Culling_A_11_Far
0x0300607c: TwnObj_HyruleCastleGround_Culling_A_12
0xf4e7fed2: TwnObj_HyruleCastleGround_Culling_A_12_Far
0x740750ea: TwnObj_HyruleCastleGround_Culling_A_13
0xc987d762: TwnObj_HyruleCastleGround_Culling_A_13_Far
0xea63c549: TwnObj_HyruleCastleGround_Culling_A_14
0x7ba70b72: TwnObj_HyruleCastleGround_Culling_A_14_Far
0x9d64f5df: TwnObj_HyruleCastleGround_Culling_A_15
0x46c722c2: TwnObj_HyruleCastleGround_Culling_A_15_Far
0x046da465: TwnObj_HyruleCastleGround_Culling_A_16
0x01675812: TwnObj_HyruleCastleGround_Culling_A_16_Far
0x736a94f3: TwnObj_HyruleCastleGround_Culling_A_17
0x3c0771a2: TwnObj_HyruleCastleGround_Culling_A_17_Far
