"uint", "hex", "value"
2983013428, "0xb1cd2c34", "P_KologIcon_00"
2186700372, "0x82566654", "P_Light_00"
891584205, "0x35247ecd", "P_Map%s_%02d"
629383923, "0x2583a2f3", "P_StampIcon_00"
2878683415, "0xab953917", "Pa_BossGauge_Ganon"
1882414481, "0x70335d91", "Pa_Btn_00"
1764256976, "0x69286cd0", "Pa_Btn_01"
1107640083, "0x42053f13", "Pa_Btn_02"
1528696402, "0x5b1e0e52", "Pa_Btn_03"
341809301, "0x145f9895", "Pa_Btn_04"
222603732, "0x0d44a9d4", "Pa_Btn_05"
644479511, "0x2669fa17", "Pa_Btn_06"
1064487766, "0x3f72cb56", "Pa_Btn_07"
3102398361, "0xb8ead799", "Pa_Btn_08"
2716985048, "0xa1f1e6d8", "Pa_Btn_09"
1911633830, "0x71f137a6", "Pa_Btn_10"
1760167655, "0x68ea06e7", "Pa_Btn_11"
1137136932, "0x43c75524", "Pa_Btn_12"
1524393061, "0x5adc6465", "Pa_Btn_13"
362672802, "0x159df2a2", "Pa_Btn_14"
210158563, "0x0c86c3e3", "Pa_Btn_15"
665554976, "0x27ab9020", "Pa_Btn_16"
1051763041, "0x3eb0a161", "Pa_Btn_17"
3106454958, "0xb928bdae", "Pa_Btn_18"
2687732975, "0xa0338cef", "Pa_Btn_19"
1448334771, "0x5653d5b3", "Pa_BtnC_00"
3556983394, "0xd4034262", "Pa_BtnL_00"
3440931619, "0xcd187323", "Pa_BtnL_01"
198404993, "0x0bd36b81", "Pa_BtnR_00"
315120320, "0x12c85ac0", "Pa_BtnR_01"
630992989, "0x259c305d", "Pa_BtnZL_00"
4199291326, "0xfa4c19be", "Pa_BtnZR_00"
4111139573, "0xf50b02f5", "Pa_CategoryS_00"
3960484788, "0xec1033b4", "Pa_CategoryS_01"
3342688375, "0xc73d6077", "Pa_CategoryS_02"
3727053110, "0xde265136", "Pa_CategoryS_03"
2439497713, "0x9167c7f1", "Pa_CategoryS_04"
2289890992, "0x887cf6b0", "Pa_CategoryS_05"
2740036979, "0xa351a573", "Pa_CategoryS_06"
3612958184, "0xd7595de8", "Pa_File_00"
3460459689, "0xce426ca9", "Pa_File_01"
3849273194, "0xe56f3f6a", "Pa_File_02"
4235464235, "0xfc740e2b", "Pa_File_03"
3006634220, "0xb33598ec", "Pa_File_04"
2855184813, "0xaa2ea9ad", "Pa_File_05"
1659224488, "0x62e5c1a8", "Pa_HorseBtn_"
1531794357, "0x5b4d53b5", "Pa_Icon_00"
1411351801, "0x541f84f9", "Pa_LocationName_"
1675252251, "0x63da521b", "Pa_MapIcon_00"
4084306127, "0xf37190cf", "Pa_MapIconBtn_00"
673606689, "0x28266c21", "Pa_MapIconBtnDecide_00"
3851084245, "0xe58ae1d5", "Pa_MapIconCastle_"
697430714, "0x2991f2ba", "Pa_MapIconChallenge_"
409345772, "0x18661eec", "Pa_MapIconDead_"
1536741801, "0x5b98d1a9", "Pa_MapIconDungeon_"
4237438222, "0xfc922d0e", "Pa_MapIconElectric_"
801205404, "0x2fc16c9c", "Pa_MapIconEtc_"
3543187616, "0xd330c0a0", "Pa_MapIconFire_"
1684901677, "0x646d8f2d", "Pa_MapIconGuardian_"
3614693150, "0xd773d71e", "Pa_MapIconHatago_"
525695566, "0x1f557a4e", "Pa_MapIconLabo_"
2760256387, "0xa4862b83", "Pa_MapIconPlayer_"
17264430, "0x01076f2e", "Pa_MapIconPointGuide_"
1371450819, "0x51beadc3", "Pa_MapIconShopBougu_"
1522691566, "0x5ac26dee", "Pa_MapIconShopColor_"
16040918, "0x00f4c3d6", "Pa_MapIconShopJewel_"
437271000, "0x1a1039d8", "Pa_MapIconShopYadoya_"
2520385345, "0x963a0741", "Pa_MapIconShopYorozu_"
3489703262, "0xd000a55e", "Pa_MapIconStartPoint_"
4252174483, "0xfd730893", "Pa_MapIconTower_"
864231198, "0x33831f1e", "Pa_MapIconVillage_"
4131030914, "0xf63a8782", "Pa_MapIconWarpDLC_"
2972780974, "0xb13109ae", "Pa_MapIconWater_"
12030862, "0x00b7938e", "Pa_MapIconWind_"
3354279616, "0xc7ee3ec0", "Pa_MapIconWolfLink_"
3660625351, "0xda30b5c7", "Pa_MapIconYunbo_"
2327390065, "0x8ab92771", "Pa_MapName_"
3789540229, "0xe1dfcb85", "Pa_MaskBtn_00"
4114509658, "0xf53e6f5a", "Pa_PagePorch_00"
3961871899, "0xec255e1b", "Pa_PagePorch_01"
3339193816, "0xc7080dd8", "Pa_PagePorch_02"
2710790789, "0xa1936285", "Pa_Param_00"
3095942084, "0xb88853c4", "Pa_Param_01"
1689825424, "0x64b8b090", "Pa_ParamCook_00"
4273075413, "0xfeb1f4d5", "Pa_ParamKago_00"
988631476, "0x3aed51b4", "Pa_Pin_%02d"
2698013622, "0xa0d06bb6", "Pa_PinBtn_"
3482238260, "0xcf8ebd34", "Pa_Quest_00"
1971383152, "0x7580eb70", "Pa_QuestBtn_00"
1822153265, "0x6c9bda31", "Pa_QuestBtn_01"
1203145202, "0x47b689f2", "Pa_QuestBtn_02"
1588443315, "0x5eadb8b3", "Pa_QuestBtn_03"
300691060, "0x11ec2e74", "Pa_QuestBtn_04"
1396667209, "0x533f7349", "Pa_QuestCategory_00"
1243890184, "0x4a244208", "Pa_QuestCategory_01"
1627984331, "0x610911cb", "Pa_QuestCategory_02"
4104149358, "0xf4a0596e", "Pa_Rstick_00"
1923091773, "0x72a00d3d", "Pa_Save_00"
114314039, "0x06d04b37", "Pa_SaveFile_00"
533428854, "0x1fcb7a76", "Pa_SaveFile_01"
887499189, "0x34e629b5", "Pa_SaveFile_02"
771561716, "0x2dfd18f4", "Pa_SaveFile_03"
1656524339, "0x62bc8e33", "Pa_SaveFile_04"
2074591090, "0x7ba7bf72", "Pa_SaveFile_05"
2067906037, "0x7b41bdf5", "Pa_SaveFileHardMode_00"
3240879634, "0xc12be612", "Pa_ScanningLine_00"
1365975641, "0x516b2259", "Pa_Scroll_00"
2322568090, "0x8a6f939a", "Pa_ShopBtn_00"
2473894619, "0x9374a2db", "Pa_ShopBtn_01"
3092902168, "0xb859f118", "Pa_ShopBtn_02"
2705506393, "0xa142c059", "Pa_ShopBtn_03"
3993196190, "0xee03569e", "Pa_ShopBtn_04"
3302961617, "0xc4df31d1", "Pa_SpIcon_%02d"
662001788, "0x2775587c", "Pa_SpIcon_00"
2337654757, "0x8b55c7e5", "Pa_Star_00"
2418518463, "0x9027a9bf", "pack"
3362522089, "0xc86c03e9", "Page"
53521310, "0x0330ab9e", "PageAllList"
1083299168, "0x4091d560", "PageNum"
1560615226, "0x5d05193a", "PaidRupeeInFountain1"
1982352121, "0x76284af9", "PaidRupeeInFountain2"
1865644984, "0x6f337bb8", "PaidRupeeInFountain3"
544402815, "0x2072ed7f", "PaidRupeeInFountain4"
963238974, "0x3969dc3e", "PaidRupeeInFountain5"
2723851853, "0xa25aae4d", "PainTalkDistance"
209134233, "0x0c772299", "PainTalkHitSpeed"
1756296261, "0x68aef445", "PairActor_0"
1907737860, "0x71b5c504", "PairActor_1"
1519949511, "0x5a9896c7", "PairActor_2"
1749022729, "0x683ff809", "PaletteSel"
349542532, "0x14d59884", "PaletteType"
140975978, "0x08671f6a", "PalleteType"
316428566, "0x12dc5116", "PanSpeedParam"
3988494777, "0xedbb99b9", "ParaEquipOff"
2158841559, "0x80ad4ed7", "ParaEquipOn"
627352602, "0x2564a41a", "ParameterName"
4205957484, "0xfab1d16c", "ParasailStaminaRecover"
2593928890, "0x9a9c36ba", "ParashawlGlide"
2176834060, "0x81bfda0c", "ParashawlInvalidHeight"
1152694083, "0x44b4b743", "ParashawlInvalidHeightSurfing"
186037579, "0x0b16b54b", "ParashawlInvalidTime"
4107591925, "0xf4d4e0f5", "ParaShawlType"
2942738316, "0xaf669f8c", "ParentActor"
2482183018, "0x93f31b6a", "ParentActorName"
3220583394, "0xbff633e2", "PartialBone0"
2800550563, "0xa6ed02a3", "PartialBone1"
2378191200, "0x8dc05160", "PartialBone2"
3876056921, "0xe707ef59", "PartialBoneName"
2772648707, "0xa5434303", "PartialNodeName"
350943483, "0x14eaf8fb", "PartIndex"
196359738, "0x0bb4363a", "PartsBaseName"
628906777, "0x257c5b19", "PartsID"
3238861921, "0xc10d1c61", "PartsKey"
4218131259, "0xfb6b933b", "PartsKey%d"
755663928, "0x2d0a8438", "PartsKey0"
873575801, "0x3411b579", "PartsKey1"
524084922, "0x1f3ce6ba", "PartsKey2"
103274491, "0x0627d7fb", "PartsKey3"
1231438140, "0x4966413c", "PartsKey4"
3060481698, "0xb66b3ea2", "PartsName"
906707025, "0x360b4051", "PartsName1"
489034642, "0x1d261392", "PartsName2"
71115475, "0x043d22d3", "PartsName3"
1266463764, "0x4b7cb414", "PartsName4"
1382516053, "0x52678555", "PartsName5"
2034947734, "0x794ad696", "PartsName6"
1615980503, "0x6051e7d7", "PartsName7"
3888773912, "0xe7c9fb18", "PartsName8"
3955343145, "0xebc1bf29", "PassTime"
1305541532, "0x4dd0fb9c", "PathTooLongDist"
3238163998, "0xc102761e", "Pattern"
2870936069, "0xab1f0205", "PatternChangeLife2"
2986619716, "0xb2043344", "PatternChangeLife3"
719481005, "0x2ae268ad", "PatternID"
3770637748, "0xe0bf5db4", "PatternShiftFirstLifeRate"
2490195431, "0x946d5de7", "PatternShiftSecondLifeRate"
559901482, "0x215f6b2a", "PatternShiftThirdLifeRate"
588681419, "0x231690cb", "PauseDelayFrames"
859865512, "0x334081a8", "PauseMenuDataMgr"
3916901122, "0xe9772b02", "PauseMenuDataMgr::trashItem"
406084208, "0x18345a70", "PauseMenuDataMgr_FromSaveData"
4270814151, "0xfe8f73c7", "PauseMenuInfo_00"
23198082, "0x0161f982", "PauseMenuPlayer"
464223000, "0x1bab7b18", "PauseMenuWait"
1124523180, "0x4306dcac", "Penalty"
263545763, "0x0fb563a3", "PenaltyScale"
829088728, "0x316ae3d8", "PenaltyStair2Num"
1230520878, "0x4958422e", "perforce_save"
4205280476, "0xfaa77cdc", "Phantom"
1717308484, "0x665c0c44", "PhotoNo"
2488446548, "0x9452ae54", "Pick"
2077040673, "0x7bcd2021", "PickOutItemType"
4133350618, "0xf65decda", "PicLoad"
2304739770, "0x895f89ba", "pict_"
1627092978, "0x60fb77f2", "pict_%03d"
4218955588, "0xfb782744", "pict_book"
3204290671, "0xbefd986f", "Picture_Pattern"
258151620, "0x0f6314c4", "pictureBookLiveSpot1"
609109767, "0x244e4707", "pictureBookLiveSpot2"
197738286, "0x0bc93f2e", "PictureBookSize_%s"
4032597300, "0xf05c8d34", "PictureBookSize_AncientArrow"
1168574604, "0x45a7088c", "PictureBookSize_Animal_Bear_A"
1854561103, "0x6e8a5b4f", "PictureBookSize_Animal_Bear_B"
3829148650, "0xe43c2bea", "PictureBookSize_Animal_Boar_A"
3474028585, "0xcf117829", "PictureBookSize_Animal_Boar_B"
237497866, "0x0e27ee0a", "PictureBookSize_Animal_Bull_A"
4007302749, "0xeeda965d", "PictureBookSize_Animal_Cassowary_A"
2256156722, "0x867a3832", "PictureBookSize_Animal_Cow_A"
1978498888, "0x75ed7f48", "PictureBookSize_Animal_Crow_A"
3556219766, "0xd3f79b76", "PictureBookSize_Animal_Deer_A"
1634703262, "0x616f979e", "PictureBookSize_Animal_Doe_A"
3412483861, "0xcb665f15", "PictureBookSize_Animal_Dog_A"
223103448, "0x0d4c49d8", "PictureBookSize_Animal_Elk_A"
2396305879, "0x8ed4b9d7", "PictureBookSize_Animal_Fox_A"
2784619028, "0xa5f9ea14", "PictureBookSize_Animal_Fox_B"
2473548689, "0x936f5b91", "PictureBookSize_Animal_Goat_A"
1545585069, "0x5c1fc1ad", "PictureBookSize_Animal_Gull_A"
3103223779, "0xb8f76fe3", "PictureBookSize_Animal_Hawk_A"
399300142, "0x17ccd62e", "PictureBookSize_Animal_Heron_A"
1021412845, "0x3ce185ed", "PictureBookSize_Animal_Heron_B"
696062839, "0x297d1377", "PictureBookSize_Animal_Insect_A"
4010936785, "0xef1209d1", "PictureBookSize_Animal_Insect_AA"
3292486162, "0xc43f5a12", "PictureBookSize_Animal_Insect_AB"
38813876, "0x025040b4", "PictureBookSize_Animal_Insect_B"
457929205, "0x1b4b71f5", "PictureBookSize_Animal_Insect_C"
1293014643, "0x4d11d673", "PictureBookSize_Animal_Insect_E"
1715242416, "0x663c85b0", "PictureBookSize_Animal_Insect_F"
2133308657, "0x7f27b4f1", "PictureBookSize_Animal_Insect_G"
4173310014, "0xf8bfa83e", "PictureBookSize_Animal_Insect_H"
3785660799, "0xe1a4997f", "PictureBookSize_Animal_Insect_I"
2244500603, "0x85c85c7b", "PictureBookSize_Animal_Insect_M"
2934247352, "0xaee50fb8", "PictureBookSize_Animal_Insect_N"
2057580647, "0x7aa43067", "PictureBookSize_Animal_Insect_P"
1673462054, "0x63bf0126", "PictureBookSize_Animal_Insect_Q"
1217549029, "0x489252e5", "PictureBookSize_Animal_Insect_R"
1367958436, "0x518963a4", "PictureBookSize_Animal_Insect_S"
516486499, "0x1ec8f563", "PictureBookSize_Animal_Insect_T"
2994584175, "0xb27dba6f", "PictureBookSize_Animal_Insect_X"
1423318133, "0x54d61c75", "PictureBookSize_Animal_Kokko_A"
148951474, "0x08e0d1b2", "PictureBookSize_Animal_LittleBird_A"
600670833, "0x23cd8271", "PictureBookSize_Animal_LittleBird_B"
987149104, "0x3ad6b330", "PictureBookSize_Animal_LittleBird_C"
1972839927, "0x759725f7", "PictureBookSize_Animal_LittleBird_D"
1821119670, "0x6c8c14b6", "PictureBookSize_Animal_LittleBird_E"
1201751925, "0x47a14775", "PictureBookSize_Animal_LittleBird_F"
1243483235, "0x4a1e0c63", "PictureBookSize_Animal_Pigeon_A"
1630756768, "0x61335fa0", "PictureBookSize_Animal_Pigeon_B"
936248777, "0x37ce05c9", "PictureBookSize_Animal_Ptarmigan_A"
484660746, "0x1ce3560a", "PictureBookSize_Animal_Ptarmigan_B"
2007836288, "0x77ad2680", "PictureBookSize_Animal_Rhino_A"
2996904804, "0xb2a12364", "PictureBookSize_Animal_RupeeRabbit_A"
3010433213, "0xb36f90bd", "PictureBookSize_Animal_Sheep_A"
3601426208, "0xd6a96720", "PictureBookSize_Animal_Squirrel_A"
788722329, "0x2f02f299", "PictureBookSize_Animal_Sunazarashi_A"
3460979686, "0xce4a5be6", "PictureBookSize_Animal_SunazarashiSP_C"
223238540, "0x0d4e598c", "PictureBookSize_Animal_WildDuck_A"
3964761669, "0xec517645", "PictureBookSize_Animal_WildGoat_A"
4130446586, "0xf6319cfa", "PictureBookSize_Animal_Wolf_A"
3709652793, "0xdd1ccf39", "PictureBookSize_Animal_Wolf_B"
3288858232, "0xc407fe78", "PictureBookSize_Animal_Wolf_C"
4177894656, "0xf9059d00", "PictureBookSize_BeeHome"
569010848, "0x21ea6aa0", "PictureBookSize_BombArrow_A"
4073468241, "0xf2cc3151", "PictureBookSize_ElectricArrow"
528642311, "0x1f827107", "PictureBookSize_Enemy_AirOctarock"
2484602064, "0x941804d0", "PictureBookSize_Enemy_Assassin_Junior"
2595488269, "0x9ab4020d", "PictureBookSize_Enemy_Assassin_Middle"
1703468886, "0x6588df56", "PictureBookSize_Enemy_Assassin_Senior"
3801651295, "0xe298985f", "PictureBookSize_Enemy_Bokoblin_Bone_Junior"
1298819251, "0x4d6a68b3", "PictureBookSize_Enemy_Bokoblin_Dark"
2067134437, "0x7b35f7e5", "PictureBookSize_Enemy_Bokoblin_Gold"
3120118269, "0xb9f939fd", "PictureBookSize_Enemy_Bokoblin_Junior"
3075817248, "0xb7553f20", "PictureBookSize_Enemy_Bokoblin_Middle"
1214898811, "0x4869e27b", "PictureBookSize_Enemy_Bokoblin_Senior"
2758958848, "0xa4725f00", "PictureBookSize_Enemy_Chuchu_Electric_Junior"
1777986335, "0x69f9eb1f", "PictureBookSize_Enemy_Chuchu_Fire_Junior"
1193796646, "0x4727e426", "PictureBookSize_Enemy_Chuchu_Ice_Junior"
1245224975, "0x4a38a00f", "PictureBookSize_Enemy_Chuchu_Junior"
1688084208, "0x649e1ef0", "PictureBookSize_Enemy_Dragon_Electric"
2811906697, "0xa79a4a89", "PictureBookSize_Enemy_Dragon_Fire"
2138895639, "0x7f7cf517", "PictureBookSize_Enemy_Dragon_Ice"
1345400521, "0x50312ec9", "PictureBookSize_Enemy_Ganon"
833230070, "0x31aa14f6", "PictureBookSize_Enemy_GanonBeast"
2390282767, "0x8e78d20f", "PictureBookSize_Enemy_GanonGrudge"
3892130974, "0xe7fd349e", "PictureBookSize_Enemy_GanonGrudge_01"
3436210013, "0xccd0675d", "PictureBookSize_Enemy_GanonGrudge_02"
2576473756, "0x9991de9c", "PictureBookSize_Enemy_Giant_Bone"
2515704360, "0x95f29a28", "PictureBookSize_Enemy_Giant_Junior"
2606669045, "0x9b5e9cf5", "PictureBookSize_Enemy_Giant_Middle"
1684160942, "0x646241ae", "PictureBookSize_Enemy_Giant_Senior"
255537103, "0x0f3b2fcf", "PictureBookSize_Enemy_Golem_Fire"
3116820154, "0xb9c6e6ba", "PictureBookSize_Enemy_Golem_Ice"
1238924562, "0x49d87d12", "PictureBookSize_Enemy_Golem_Junior"
3522867302, "0xd1fab066", "PictureBookSize_Enemy_Golem_Little"
2410053588, "0x8fa67fd4", "PictureBookSize_Enemy_Golem_Little_Fire"
1106327087, "0x41f1362f", "PictureBookSize_Enemy_Golem_Little_Ice"
1198816207, "0x47747bcf", "PictureBookSize_Enemy_Golem_Middle"
3091768980, "0xb848a694", "PictureBookSize_Enemy_Golem_Senior"
3497443152, "0xd076bf50", "PictureBookSize_Enemy_Guardian_A"
2125517436, "0x7eb0d27c", "PictureBookSize_Enemy_Guardian_A_Fixed_Moss"
4217105555, "0xfb5bec93", "PictureBookSize_Enemy_Guardian_B"
3795901906, "0xe240ddd2", "PictureBookSize_Enemy_Guardian_C"
522219953, "0x1f2071b1", "PictureBookSize_Enemy_Guardian_Mini_Baby"
377789529, "0x16849c59", "PictureBookSize_Enemy_Guardian_Mini_Junior"
405314180, "0x18289a84", "PictureBookSize_Enemy_Guardian_Mini_Middle"
3876866015, "0xe71447df", "PictureBookSize_Enemy_Guardian_Mini_Senior"
4089072812, "0xf3ba4cac", "PictureBookSize_Enemy_Keese"
2992465510, "0xb25d6666", "PictureBookSize_Enemy_Keese_Electric"
932965713, "0x379bed51", "PictureBookSize_Enemy_Keese_Fire"
3251026968, "0xc1c6bc18", "PictureBookSize_Enemy_Keese_Ice"
786201246, "0x2edc7a9e", "PictureBookSize_Enemy_Lizalfos_Bone_Junior"
2824742623, "0xa85e26df", "PictureBookSize_Enemy_Lizalfos_Dark"
855974226, "0x33052152", "PictureBookSize_Enemy_Lizalfos_Electric"
2309583070, "0x89a970de", "PictureBookSize_Enemy_Lizalfos_Fire"
2650913161, "0x9e01b989", "PictureBookSize_Enemy_Lizalfos_Gold"
4165673834, "0xf84b236a", "PictureBookSize_Enemy_Lizalfos_Ice"
3788870901, "0xe1d594f5", "PictureBookSize_Enemy_Lizalfos_Junior"
4017721896, "0xef799228", "PictureBookSize_Enemy_Lizalfos_Middle"
272977779, "0x10454f73", "PictureBookSize_Enemy_Lizalfos_Senior"
2950442007, "0xafdc2c17", "PictureBookSize_Enemy_Lynel_Dark"
2575545153, "0x9983b341", "PictureBookSize_Enemy_Lynel_Gold"
35858223, "0x0223272f", "PictureBookSize_Enemy_Lynel_Junior"
210706930, "0x0c8f21f2", "PictureBookSize_Enemy_Lynel_Middle"
4088659113, "0xf3b3fca9", "PictureBookSize_Enemy_Lynel_Senior"
1844448547, "0x6df00d23", "PictureBookSize_Enemy_Moriblin_Bone_Junior"
1660600683, "0x62fac16b", "PictureBookSize_Enemy_Moriblin_Dark"
1420123709, "0x54a55e3d", "PictureBookSize_Enemy_Moriblin_Gold"
1595032118, "0x5f124236", "PictureBookSize_Enemy_Moriblin_Junior"
1371423979, "0x51be44eb", "PictureBookSize_Enemy_Moriblin_Middle"
2927794608, "0xae8299b0", "PictureBookSize_Enemy_Moriblin_Senior"
3189385655, "0xbe1a29b7", "PictureBookSize_Enemy_Octarock"
874646265, "0x34220af9", "PictureBookSize_Enemy_Octarock_Desert"
1048869681, "0x3e847b31", "PictureBookSize_Enemy_Octarock_Forest"
3911270496, "0xe9214060", "PictureBookSize_Enemy_Octarock_Snow"
2756585023, "0xa44e263f", "PictureBookSize_Enemy_Octarock_Stone"
2801151021, "0xa6f62c2d", "PictureBookSize_Enemy_Sandworm"
1665950191, "0x634c61ef", "PictureBookSize_Enemy_SiteBoss_Bow"
3230751934, "0xc0915cbe", "PictureBookSize_Enemy_SiteBoss_Lsword"
3422443404, "0xcbfe578c", "PictureBookSize_Enemy_SiteBoss_Spear"
345752326, "0x149bc306", "PictureBookSize_Enemy_SiteBoss_Sword"
2293718007, "0x88b75bf7", "PictureBookSize_Enemy_Wizzrobe_Electric"
1498412670, "0x594ff67e", "PictureBookSize_Enemy_Wizzrobe_Electric_Senior"
658214901, "0x273b8ff5", "PictureBookSize_Enemy_Wizzrobe_Fire"
643952046, "0x2661edae", "PictureBookSize_Enemy_Wizzrobe_Fire_Senior"
3151905410, "0xbbde4282", "PictureBookSize_Enemy_Wizzrobe_Ice"
3044677842, "0xb57a18d2", "PictureBookSize_Enemy_Wizzrobe_Ice_Senior"
616772564, "0x24c333d4", "PictureBookSize_FireArrow"
3429653172, "0xcc6c5ab4", "PictureBookSize_GameRomHorse"
1050805245, "0x3ea203fd", "PictureBookSize_GameRomHorse00L"
4093119843, "0xf3f80d63", "PictureBookSize_GameRomHorse00S"
943022988, "0x3835638c", "PictureBookSize_GameRomHorseBone"
1862834134, "0x6f0897d6", "PictureBookSize_GameRomHorseNushi"
1578529916, "0x5e16747c", "PictureBookSize_GameRomHorseZelda"
1444369163, "0x5617530b", "PictureBookSize_IceArrow"
299964497, "0x11e11851", "PictureBookSize_Item_FishGet_A"
986467218, "0x3acc4b92", "PictureBookSize_Item_FishGet_B"
601324243, "0x23d77ad3", "PictureBookSize_Item_FishGet_C"
1821830164, "0x6c96ec14", "PictureBookSize_Item_FishGet_D"
1972231509, "0x758ddd55", "PictureBookSize_Item_FishGet_E"
1587580566, "0x5ea08e96", "PictureBookSize_Item_FishGet_F"
1203486679, "0x47bbbfd7", "PictureBookSize_Item_FishGet_G"
3223560984, "0xc023a318", "PictureBookSize_Item_FishGet_H"
3644363353, "0xd9389259", "PictureBookSize_Item_FishGet_I"
4061512090, "0xf215c19a", "PictureBookSize_Item_FishGet_J"
3943624923, "0xeb0ef0db", "PictureBookSize_Item_FishGet_K"
2756666908, "0xa44f661c", "PictureBookSize_Item_FishGet_L"
3176421213, "0xbd54575d", "PictureBookSize_Item_FishGet_M"
2330046793, "0x8ae1b149", "PictureBookSize_Item_FishGet_X"
3101152203, "0xb8d7d3cb", "PictureBookSize_Item_FishGet_Z"
1605762937, "0x5fb5ff79", "PictureBookSize_Item_Fruit_A"
1956162746, "0x7498acba", "PictureBookSize_Item_Fruit_B"
1837342203, "0x6d839dfb", "PictureBookSize_Item_Fruit_C"
583142204, "0x22c20b3c", "PictureBookSize_Item_Fruit_D"
1004092029, "0x3bd93a7d", "PictureBookSize_Item_Fruit_E"
284453310, "0x10f469be", "PictureBookSize_Item_Fruit_F"
166680831, "0x09ef58ff", "PictureBookSize_Item_Fruit_G"
2390180912, "0x8e774430", "PictureBookSize_Item_Fruit_H"
2540467569, "0x976c7571", "PictureBookSize_Item_Fruit_I"
3158386354, "0xbc4126b2", "PictureBookSize_Item_Fruit_J"
3502583570, "0xd0c52f12", "PictureBookSize_Item_InsectGet_K"
3031034390, "0xb4a9ea16", "PictureBookSize_Item_InsectGet_O"
2199653378, "0x831c0c02", "PictureBookSize_Item_InsectGet_Z"
603866965, "0x23fe4755", "PictureBookSize_Item_Mushroom_A"
148051094, "0x08d31496", "PictureBookSize_Item_Mushroom_B"
298329559, "0x11c825d7", "PictureBookSize_Item_Mushroom_C"
1200783953, "0x47928251", "PictureBookSize_Item_Mushroom_E"
1824510354, "0x6cbfd192", "PictureBookSize_Item_Mushroom_F"
4064082972, "0xf23cfc1c", "PictureBookSize_Item_Mushroom_H"
3221921438, "0xc00a9e9e", "PictureBookSize_Item_Mushroom_J"
2521839896, "0x96503918", "PictureBookSize_Item_Mushroom_L"
2404059225, "0x8f4b0859", "PictureBookSize_Item_Mushroom_M"
2758171546, "0xa4665b9a", "PictureBookSize_Item_Mushroom_N"
3179113179, "0xbd7d6adb", "PictureBookSize_Item_Mushroom_O"
856680380, "0x330fe7bc", "PictureBookSize_Item_MushroomGet_D"
921744670, "0x36f0b51e", "PictureBookSize_Item_PlantGet_A"
501081821, "0x1ddde6dd", "PictureBookSize_Item_PlantGet_B"
80140188, "0x04c6d79c", "PictureBookSize_Item_PlantGet_C"
1385984026, "0x529c701a", "PictureBookSize_Item_PlantGet_E"
2041652185, "0x79b123d9", "PictureBookSize_Item_PlantGet_F"
1621758616, "0x60aa1298", "PictureBookSize_Item_PlantGet_G"
3878817367, "0xe7320e57", "PictureBookSize_Item_PlantGet_H"
4264115990, "0xfe293f16", "PictureBookSize_Item_PlantGet_I"
3573837013, "0xd5046cd5", "PictureBookSize_Item_PlantGet_J"
2204027731, "0x835ecb53", "PictureBookSize_Item_PlantGet_L"
2588277266, "0x9a45fa12", "PictureBookSize_Item_PlantGet_M"
2826147984, "0xa8739890", "PictureBookSize_Item_PlantGet_O"
2083694415, "0x7c32a74f", "PictureBookSize_Item_PlantGet_Q"
1666979255, "0x635c15b7", "PictureBookSize_NormalArrow"
3736367906, "0xdeb47322", "PictureBookSize_Obj_Mineral_A_01"
2568227314, "0x991409f2", "PictureBookSize_Obj_Mineral_B_01"
2759073858, "0xa4742042", "PictureBookSize_Obj_Mineral_C_01"
2850086502, "0xa9e0de66", "PictureBookSize_RemainsFire_Drone_A_01"
1812642825, "0x6c0abc09", "PictureBookSize_TBox_Field_Iron"
593593843, "0x236185f3", "PictureBookSize_Weapon_Bow_001"
139253296, "0x084cd630", "PictureBookSize_Weapon_Bow_002"
290973553, "0x1157e771", "PictureBookSize_Weapon_Bow_003"
1578529206, "0x5e1671b6", "PictureBookSize_Weapon_Bow_004"
1814041396, "0x6c201334", "PictureBookSize_Weapon_Bow_006"
3954708475, "0xebb80ffb", "PictureBookSize_Weapon_Bow_009"
581169092, "0x22a3efc4", "PictureBookSize_Weapon_Bow_011"
278236486, "0x10958d46", "PictureBookSize_Weapon_Bow_013"
1607736193, "0x5fd41b81", "PictureBookSize_Weapon_Bow_014"
1187982016, "0x46cf2ac0", "PictureBookSize_Weapon_Bow_015"
1843558659, "0x6de27903", "PictureBookSize_Weapon_Bow_016"
1962494018, "0x74f94842", "PictureBookSize_Weapon_Bow_017"
315831071, "0x12d3331f", "PictureBookSize_Weapon_Bow_023"
1873069914, "0x6fa4c75a", "PictureBookSize_Weapon_Bow_026"
1992291867, "0x76bff61b", "PictureBookSize_Weapon_Bow_027"
4045925076, "0xf127ead4", "PictureBookSize_Weapon_Bow_028"
3896302485, "0xe83cdb95", "PictureBookSize_Weapon_Bow_029"
943459051, "0x383c0aeb", "PictureBookSize_Weapon_Bow_030"
168454249, "0x0a0a6869", "PictureBookSize_Weapon_Bow_032"
319904040, "0x13115928", "PictureBookSize_Weapon_Bow_033"
1162608302, "0x454bfeae", "PictureBookSize_Weapon_Bow_035"
1852222829, "0x6e66ad6d", "PictureBookSize_Weapon_Bow_036"
4041572579, "0xf0e580e3", "PictureBookSize_Weapon_Bow_038"
1030954094, "0x3d731c6e", "PictureBookSize_Weapon_Bow_040"
640586614, "0x262e9376", "PictureBookSize_Weapon_Bow_071"
559399937, "0x2157c401", "PictureBookSize_Weapon_Lsword_001"
